,popularity,artist_name,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
293,6,Fazilpuria,New Year Mashup 2022,2vHxqsn7wx28aEuaKz8MgS,0.702,0.865,7,-4.572,0,0.128,0.183,6.49e-06,0.333,0.545,104.837,177107,4
294,84,Junior H,Los Botones Azules,3ZGkdrigbWXLgHungXfZkt,0.784,0.737,5,-2.174,1,0.0758,0.0877,0.0,0.1,0.623,97.5,135612,3
295,33,The Magician,Sunlight - Radio Edit,3XshTshjn4weNRvS4Ci7fo,0.637,0.786,1,-6.521,1,0.0388,0.0124,0.0,0.313,0.349,121.965,193707,4
296,80,Hailee Steinfeld,Coast (feat. Anderson .Paak),1l4iQsOZ5sOXZPMQLvouaB,0.701,0.875,11,-4.1,1,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,166720,4
297,82,The Weeknd,Is There Someone Else?,0mL82sxCRjrs3br407IdJh,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,199111,4
298,3,Jyc Row,Year of the Tiger (Equestria Spring Festival Celebration 2022),7k3vvF7gbBVW9ejRn0zBOU,0.119,0.375,0,-13.836,1,0.0511,0.298,0.927,0.11,0.142,79.575,151819,4
299,76,Lil Durk,What Happened To Virgil (feat. Gunna),7ohROa13QK43JBRqfCmz4P,0.795,0.526,6,-9.086,0,0.204,0.067,2e-06,0.134,0.194,140.037,181393,4
300,15,Johann Strauss II,"Persischer Marsch, Op. 289",6nFdjYo1hSmGPSmKiqFjN9,0.56,0.306,7,-16.114,0,0.0276,0.91,0.885,0.0715,0.547,96.301,134000,4
301,80,Conan Gray,Family Line,0iNZGC211wst3VjtobNnC5,0.326,0.397,6,-8.145,1,0.0461,0.619,0.0,0.0979,0.276,153.713,216095,3
302,15,Johann Strauss II,"Champagner-Polka, Op. 211",0ceAZnQanR0on8E9HLmZK2,0.581,0.215,3,-20.23,1,0.0372,0.912,0.919,0.174,0.838,127.378,146000,4
303,75,Moneybagg Yo,See Wat I’m Sayin,30vAfL9Wyu2fu07vdbZ1Xt,0.936,0.497,1,-7.185,1,0.41,0.0324,0.0,0.111,0.364,138.016,146732,4
304,16,Eduard Strauss,"Kleine Chronik, Polka schnell, Op. 128",6pRgYY5NtiwCNQ4yT2jAXQ,0.417,0.452,0,-16.777,1,0.0487,0.839,0.83,0.098,0.751,175.667,141000,4
305,85,Kordhell,Murder In My Mind,6qyS9qBy0mEk3qYaH8mPss,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966,145000,4
306,14,Johann Strauss II,"Tausend und eine Nacht, Walzer, Op. 346",4Phjc732ZJc6In2gHETidu,0.309,0.0676,0,-20.896,1,0.0342,0.964,0.749,0.0593,0.145,103.766,511000,4
307,85,La Adictiva Banda San José de Mesillas,JGL,5kpxVMDvYGRmNqawPqDTYR,0.702,0.586,8,-5.317,1,0.118,0.55,0.0,0.27,0.965,112.852,158093,4
308,14,Johann Strauss II,"Auf der Jagd, Polka schnell, Op. 373",0NQlZbWIFXIkKIhFsMH1ZI,0.493,0.42,9,-15.651,1,0.0427,0.929,0.901,0.0625,0.58,89.198,132000,4
309,75,Kid Cudi,love.,5XFoaqV1Z8XaLJidchVWhh,0.574,0.736,5,-4.743,1,0.0465,0.146,1.66e-05,0.407,0.344,138.501,328573,4
310,15,"Joseph Hellmesberger, Jr.",Heinzelmännchen,0azOkHfzw0pLGF41f8Khmw,0.54,0.1,3,-26.114,1,0.0354,0.91,0.0511,0.0558,0.403,93.788,273000,4
311,80,Harry Styles,Boyfriends,6qj02zSeEJGWZ4c0dn5QzJ,0.417,0.202,0,-10.976,1,0.0357,0.935,0.0,0.108,0.323,118.029,194544,4
312,15,Johann Strauss I,"Radetzky-Marsch, Op. 228",6VB4GnzupnwBCA17kQFqdw,0.628,0.347,9,-15.495,1,0.0334,0.887,0.971,0.202,0.69,96.247,210000,4
313,86,Daddy Yankee,X ÚLTIMA VEZ,48AJSd42lXpicsGqcgopof,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477,4
314,3,The Harvard Krokodiloes,Inochi No Namae,0q2CEZPcNxcC0wcVHGt7Ci,0.319,0.269,3,-10.443,1,0.0293,0.823,2.86e-06,0.122,0.245,82.897,189134,4
315,6,Alesso,Years,1T7BiLyFaZKCNNFAMP4PVz,0.362,0.858,2,-3.92,1,0.0743,0.00211,1.3e-06,0.25,0.282,127.891,196347,4
316,80,Alec Benjamin,Devil Doesn’t Bargain,1zu2GKHPJIsUu80SUJX4H4,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,163613,4
317,1,SARDONIC WITCHERY,Infernal Kingdom - 2022 Version,6R0DkocY4fXn29OqSl1hkK,0.272,0.98,11,-1.448,1,0.092,0.0524,0.0741,0.655,0.0356,80.007,340750,4
318,75,Steve Lacy,Helmet,0DmkBOGgEWMbUJlL6VwwF2,0.612,0.675,9,-6.518,0,0.0231,0.0994,0.0,0.217,0.763,97.04,201547,4
319,1,SARDONIC WITCHERY,Freezing Darkness - 2022 Version,6LF3NQNhgXRKzLhW1UAmdj,0.34,0.992,9,-3.652,0,0.0712,5.06e-05,0.375,0.322,0.037,159.953,256652,4
320,78,Beyoncé,MOVE (feat. Grace Jones & Tems),5YLGlPYkZBDXieMwzVve7g,0.876,0.628,1,-6.595,1,0.0935,0.0165,0.0339,0.0938,0.809,118.028,203383,4
321,4,Workout Music ,How You Like That (Workout Mix),6OsUIGqjaaWkJDmQg8T1br,0.79,0.899,1,-3.785,1,0.153,0.00287,0.106,0.199,0.647,134.024,264453,4
322,78,Beyoncé,PURE/HONEY,4DByEumlGTZKSzuVEZ35eo,0.857,0.558,1,-7.888,1,0.134,0.0122,4.8e-05,0.288,0.453,123.973,288255,4
323,90,Cris Mj,Una Noche en Medellín,1O2pcBJGej0pmH2Y9XZMs6,0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,153750,4
324,4,Workout Music ,Only Human (Workout Mix),36o3HyLRhxaDYW5MpsAJ80,0.773,0.744,0,-5.535,1,0.0443,0.0307,0.0545,0.0899,0.898,128.002,256800,4
325,73,Zach Bryan,Oklahoma Smokeshow,0OWhKvvsHptt6vnnNUSM9a,0.544,0.573,8,-5.694,1,0.0356,0.0958,0.0,0.104,0.233,122.977,211739,4
326,4,Workout Music ,Photograph (Throwback Mix),3yMtNpm6udg2hwHuZTBN3B,0.752,0.727,4,-7.437,1,0.0409,0.249,0.00017,0.0472,0.849,129.983,280601,4
327,74,Lil Uzi Vert,FOR FUN,60PTOzcoFycWBICdumIsFQ,0.775,0.461,7,-6.594,0,0.124,0.157,0.0,0.0687,0.131,134.028,188060,4
328,4,Workout Music ,Party Rock Anthem (Throwback Mix),5E1f7I92zLSZX0OXI1e8CT,0.731,0.76,5,-5.326,0,0.0391,0.0483,1.51e-05,0.071,0.747,134.998,297373,4
329,75,Gunna,P power (feat. Drake),0lEjxUUlKqjqXrVlIHFduD,0.828,0.591,1,-6.217,1,0.109,0.0199,0.000323,0.361,0.202,119.251,193347,4
330,4,Workout Music ,Dancing With a Stranger (Workout Mix),6eqfkQeITCgZ0jkCti0BGh,0.658,0.901,8,-2.854,1,0.0525,0.00334,0.556,0.0376,0.96,126.014,276160,4
331,73,Ivan Cornejo,La Curiosidad,0hnvQLkV7yOjslEzflJSK4,0.626,0.454,3,-8.767,0,0.0392,0.729,0.000442,0.159,0.36,123.351,216000,4
332,4,Workout Music ,Lose You to Love Me (Workout Mix),1FQkdxUg9YeShZMVkn9n1j,0.617,0.883,1,-4.536,0,0.0304,0.000362,0.498,0.0902,0.947,126.965,257013,4
333,85,NAYEON,POP!,3lOMJTQTd6J34faYwASc33,0.795,0.859,2,-2.994,1,0.0542,0.0361,0.0,0.0321,0.356,96.986,168107,4
334,4,Workout Music ,How to Save a Life (Throwback Mix),6tO7aLxfSXZPh00Dozjt13,0.676,0.994,6,-6.096,1,0.0495,0.105,0.484,0.367,0.601,135.005,318094,4
335,77,Kendrick Lamar,Father Time (feat. Sampha),28qA8y1sz0FTuSapsCxNOG,0.514,0.779,10,-4.365,0,0.344,0.181,0.0,0.099,0.517,152.869,222497,4
336,4,Workout Music ,The Hills (Throwback Mix),47A9S9bNaUwpB4fWAXyALv,0.574,0.745,0,-6.32,0,0.236,0.0082,0.000122,0.0931,0.34,140.001,246841,4
337,73,Rod Wave,Alone,5ie5OPdaP9fivYaKcjwKF1,0.596,0.545,3,-6.911,0,0.0368,0.703,0.0,0.0811,0.0923,82.07,191159,4
338,4,Workout Music ,Alone (Workout Mix),3l5U0R0aReooep0zk2kM33,0.812,0.831,0,-4.146,1,0.0588,0.0164,0.00443,0.0433,0.913,128.017,255000,4
339,78,JVKE,golden hour,6GD1eomgaGT1Epto6Q5eAo,0.511,0.594,1,-4.799,0,0.0316,0.651,0.177,0.249,0.143,94.473,209260,3
340,5,Workout Music ,Head & Heart (Workout Mix),0sovoTxdFr0ZSKNJozuQuy,0.724,0.656,8,-8.91,1,0.0588,0.0123,0.0508,0.0412,0.932,133.986,246199,4
341,78,Tyga,Freaky Deaky,3vySEUpD0tc801F2WZDLYw,0.799,0.653,2,-5.453,0,0.037,0.019,0.0,0.0935,0.236,104.019,215281,4
342,4,Workout Music ,Circles (Workout Mix),0vXhAhvDco8AJY6ijuLow3,0.676,0.643,0,-6.18,1,0.0899,0.000214,0.0099,0.0651,0.831,127.973,255000,4
343,75,Eslabon Armado,HASTA LA MUERTE,3qAJAUr7yc9bPDx4ESt6ND,0.555,0.832,11,-3.691,1,0.0412,0.28,0.0,0.0894,0.43,170.124,209903,3
344,3,Workout Music ,Raising Hell (Workout Mix),78uDZrhEpSLwzSEQGg9U6V,0.749,0.936,4,-3.871,1,0.0954,0.0681,0.0382,0.06,0.759,127.991,270000,4
345,76,Megan Thee Stallion,Her,5hHvFrMnwic82WwRLr4WY0,0.945,0.848,1,-4.76,1,0.326,0.374,3.31e-05,0.101,0.819,119.918,137107,4
346,6,Dua Lipa,Levitating,2r8uhkc9snkhjGXERP3RNS,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,203808,4
347,80,Russ,Are You Entertained (feat. Ed Sheeran),5bLGQqcpsz5ISWeihZfJnR,0.587,0.61,10,-6.881,0,0.234,0.0402,0.0,0.167,0.556,130.063,156083,4
348,4,Workout Music ,Your Eyes Tell (Workout Mix),4xBuGrL6MRMJncm74ebjLr,0.715,0.536,0,-10.394,1,0.118,0.102,0.0,0.0539,0.818,126.104,257321,4
349,77,Kendrick Lamar,United In Grief,5Gt9bxniM1SxN61yRzRhXL,0.529,0.845,8,-8.142,1,0.404,0.244,0.0,0.143,0.331,85.63,255378,3
350,4,Workout Music ,I Love Me (Workout Mix),7EYxiL19XeSHqqgQaIR757,0.643,0.89,11,-2.838,1,0.0416,5.94e-05,0.00535,0.0377,0.884,128.02,274955,4
351,77,Beyoncé,AMERICA HAS A PROBLEM,2XMAWynSTIst5KmLSv0Npf,0.789,0.614,1,-6.491,1,0.0579,0.00348,0.00152,0.283,0.108,126.035,198898,4
352,4,Workout Music ,Be Like That (Workout Mix),1rzozq4hhzx0SjOVy0rOnd,0.786,0.699,2,-10.091,1,0.0724,0.0294,0.0223,0.0764,0.964,128.033,246854,4
353,73,Kelsea Ballerini,HEARTFIRST,1S55d7hhptRt8PS6nC1fSY,0.662,0.855,0,-3.742,1,0.0457,0.021,0.0,0.228,0.84,120.079,187017,4
354,3,Workout Music ,Sorry (Throwback Mix),0YOcXw0M9KsOBH52OJ8uKd,0.449,0.832,0,-9.811,0,0.117,0.0988,3.47e-06,0.393,0.521,123.826,196173,4
355,73,Hitkidd,F.N.F. (Let's Go),1vrFJDrysqmsNAgyjBzx4f,0.864,0.476,1,-10.068,1,0.436,0.0374,0.0,0.374,0.647,157.144,137580,4
356,4,Workout Music ,See You Again (Throwback Mix),0CKqqqN7UqnxudSAZKmwyD,0.617,0.96,10,-5.728,1,0.516,0.00722,0.000515,0.387,0.571,129.929,257452,4
357,75,Trippie Redd,Big 14 (feat. Offset & Moneybagg Yo),7rQ84WsT2Wcnrz5gTmbGmw,0.71,0.828,1,-4.725,1,0.0726,0.199,0.0,0.168,0.316,128.027,247458,4
358,4,Workout Music ,Juice (Workout Mix),5qb3Xnxc8pttui5TIkOtNN,0.776,0.905,9,-3.137,0,0.13,0.00813,0.000108,0.0223,0.782,131.988,261805,4
359,85,Rauw Alejandro,LOKERA,79HZAZNnOE97rb2hnI0XQr,0.834,0.828,11,-2.657,0,0.0452,0.21,5.91e-06,0.103,0.58,102.019,195294,4
360,4,Workout Music ,Pursuit of Happiness (Workout Mix),2fMPDxOwqBSf4tXuus5n7C,0.779,0.569,9,-5.101,0,0.203,0.00836,2.15e-06,0.0879,0.524,128.008,261094,4
361,76,Yeat,Rich Minion,1JIgFmCP5OCTEGV866WP3b,0.639,0.518,7,-13.892,0,0.312,0.108,0.0,0.307,0.497,145.058,165517,4
362,4,Workout Music ,Numb (Workout Mix),6X0S7D0mwGZ4r45MJjwx3q,0.568,0.398,0,-15.043,0,0.041,0.611,0.818,0.113,0.152,129.973,270735,4
363,86,BTS,Yet To Come,10SRMwb9EuVS1K9rYsBfHQ,0.559,0.885,1,-4.515,1,0.189,0.0432,0.0,0.333,0.683,172.029,193594,4
364,4,Workout Music ,Roses (Workout Mix),5tROTgR07Duilsv3YfgRUa,0.777,0.689,10,-10.289,0,0.0399,0.000421,0.55,0.0585,0.679,131.987,245908,4
365,4,Workout Music ,Lights Up (Workout Mix),4b6yfwImbwdRQH8nmaxYoD,0.567,0.939,10,-2.912,0,0.0366,0.00865,0.885,0.0381,0.916,130.02,254920,4
366,85,j-hope,Arson,2QWEMqQMJR1KDf6hDjJOs6,0.938,0.798,1,-3.998,1,0.103,0.00813,7.03e-05,0.146,0.265,99.992,159762,4
367,4,Workout Music ,Sugar (Throwback Mix),1PEwP7JXNH9yoEtTF3MvLx,0.734,0.773,1,-7.858,1,0.0845,0.022,0.0,0.247,0.912,129.987,316280,4
368,74,$uicideboy$,In Constant Sorrow,1TnfJHuRolxBBbweTa3qby,0.707,0.672,6,-6.186,1,0.0864,0.113,1.03e-05,0.103,0.326,129.951,158517,4
369,4,Workout Music ,Nobody's Love (Workout Mix),7yC6l15JOroUr3l15xwFfC,0.617,0.935,1,-5.419,1,0.066,0.0651,7.48e-05,0.238,0.711,128.033,254999,4
370,78,Halsey,So Good,6kxaaIeowajN7w21PfMLbu,0.576,0.627,3,-4.649,0,0.0449,0.0385,0.0,0.181,0.311,164.998,176059,4
371,4,Workout Music ,Breaking Me (Workout Mix),0m1rC89xohNhjdEAe6r4Rl,0.789,0.663,8,-6.002,0,0.0825,0.0049,8.51e-06,0.0211,0.918,123.993,263226,4
372,78,Dove Cameron,Breakfast,6GUiIbJ834FcHewby3PwV0,0.64,0.553,2,-6.42,0,0.0411,0.0579,0.0,0.0914,0.486,81.992,148471,4
373,73,$uicideboy$,$uicideboy$ Were Better In 2015,6LoaYlv0bC1TyctuADqNFh,0.883,0.822,5,-4.029,0,0.108,0.0301,1.7e-06,0.111,0.327,110.024,143347,4
374,4,Workout Music ,Roar (Throwback Mix),7g53mr0baL5AykL2bqGHXe,0.79,0.931,10,-4.354,1,0.0772,0.00234,0.1,0.275,0.629,127.978,286973,4
375,74,Bailey Zimmerman,Where It Ends,7lNezbnIXBbgNmFOa9dt1c,0.431,0.837,9,-5.067,1,0.0432,0.259,0.0,0.0879,0.648,170.041,179294,4
376,4,Workout Music ,Lighter (Workout Mix),5rvYnRDWWQLD8Q9AQSk6u7,0.782,0.423,1,-6.374,1,0.0873,0.00118,0.000446,0.0846,0.605,128.06,247499,4
377,75,Lil Tecca,Faster,1dH43IEzvkRIFu6HdXWCha,0.641,0.511,0,-10.264,0,0.429,0.242,0.0,0.115,0.462,153.902,129638,4
378,4,Workout Music ,Cake by the Ocean (Throwback Mix),23EKrM2IwPYNMbHRLChDzu,0.878,0.414,11,-9.348,0,0.0701,0.0639,0.000306,0.1,0.94,127.994,273720,4
379,83,Victor Cibrian,En El Radio Un Cochinero,2NWaWZZLFMcr5P4uI2KvWy,0.696,0.623,6,-8.738,0,0.0438,0.466,8.61e-06,0.0983,0.965,154.028,223431,3
380,4,Workout Music ,You Say (Workout Mix),1fn1ORLUxJtPCt8Rlh5qI2,0.656,0.728,5,-5.837,1,0.0457,0.0176,0.0056,0.0786,0.699,147.973,259453,4
381,90,James Hype,Ferrari,4zN21mbAuaD0WqtmaTZZeP,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,186662,4
382,4,Workout Music ,Wake Me Up (Throwback Mix),4O4mizcB5FWdU9LsbWIVSO,0.692,0.775,11,-4.825,0,0.154,0.000523,0.046,0.0591,0.922,129.994,260000,4
383,72,Megan Thee Stallion,NDA,7ngabRTwu8a9w3xaCpaAaa,0.756,0.775,1,-4.48,1,0.346,0.0533,0.0,0.0755,0.475,179.942,201006,4
384,4,Workout Music ,Here With Me (Workout Mix),4REgcDopiaFZfEkGAKV7LU,0.849,0.604,5,-5.871,0,0.111,0.0127,0.00107,0.0866,0.697,125.996,235477,4
385,78,Los Gemelos De Sinaloa,No Le Aflojo,7ifMxHITc3NIipJO4R5NGb,0.698,0.687,5,-4.115,0,0.0501,0.195,0.0,0.0829,0.773,116.765,202876,4
386,4,Workout Music ,Payphone (Throwback Mix),1BpkVpnkeREW5FqOhsYl4L,0.738,0.796,11,-5.461,1,0.0535,0.0028,0.0,0.0781,0.933,127.993,259232,4
387,83,NewJeans,Hype Boy,0a4MMyCrzT0En247IhqZbD,0.593,0.935,4,-3.43,0,0.225,0.268,0.0,0.286,0.783,99.976,179027,4
388,4,Workout Music ,Ride It (Workout Mix),1gF2mCR3Da6oWX1fUCdn6W,0.799,0.897,7,-6.82,0,0.0569,0.0298,0.0487,0.0676,0.893,130.02,285904,4
389,4,Workout Music ,Don't Start Now (Workout Mix),1moW2lPD6hSWOEqOUriL4P,0.78,0.753,0,-4.927,0,0.0907,0.00607,0.0652,0.0246,0.959,127.984,270000,4
390,78,Conan Gray,Memories,5UXJzLFdBn6u9FJTCnoHrH,0.34,0.684,11,-6.306,1,0.044,0.00979,0.0,0.348,0.556,112.969,248819,4
391,4,Workout Music ,Stay With Me (Throwback Mix),5AC451egerjyxynU1IKnpA,0.73,0.68,0,-6.86,1,0.0906,0.0235,0.0739,0.598,0.522,125.012,280680,4
392,79,Giveon,Lost Me,6TSO4hwz9WGrEUY7ABGVim,0.428,0.443,2,-8.955,0,0.101,0.525,1.76e-05,0.219,0.2,87.934,180954,4
393,4,Workout Music ,Dance With Me (Workout Mix),0eYFocS3HIrC5HNKeAcD5n,0.79,0.614,6,-8.05,0,0.176,0.0358,0.000874,0.0937,0.96,128.03,273432,4
394,79,Lizzo,2 Be Loved (Am I Ready),2rmwqU7yzTvzkiaRV53DpT,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,187108,4
395,4,Workout Music ,Sexy and I Know It (Throwback Mix),3MnNz9kpW7JmnJKMR9KX8s,0.745,0.945,7,-5.611,1,0.234,0.178,7.61e-06,0.0992,0.319,135.013,264587,4
396,75,Roddy Ricch,Real Talk,32ny2YtiR7zKi7PBjiQ5Iy,0.789,0.71,5,-6.165,0,0.0681,0.128,0.0,0.112,0.188,138.033,183187,4
397,4,Workout Music ,Truth Hurts (Workout Mix),2ZbDVp6va8bWlwbFP3U929,0.826,0.776,0,-4.178,1,0.0544,0.000697,5.9e-05,0.0414,0.808,128.006,257853,4
398,75,Quavo,Us vs. Them (feat. Gucci Mane),6x3gud5JkOSGYJpRUYN1Gg,0.726,0.508,1,-7.67,1,0.0869,0.00124,0.0,0.204,0.173,149.979,216013,4
399,4,Workout Music ,I Like It (Workout Mix),7nlCmwgWhjtMznGt4Iq1lz,0.713,0.858,5,-4.462,0,0.352,0.0259,1.61e-05,0.0248,0.787,150.051,268778,4
400,85,BTS,Run BTS,69xohKu8C1fsflYAiSNbwM,0.724,0.818,8,-3.747,1,0.168,0.0201,0.0,0.0358,0.696,77.004,204940,4
401,4,Workout Music ,Lola (Workout Mix),13Nog9q5qOfs8nv3I84Iyz,0.789,0.711,10,-3.842,0,0.181,0.0282,1.49e-05,0.0702,0.711,136.028,282368,4
402,72,Zach Bryan,Heavy Eyes,2gJj6WtAxXjApMs3PXsCeX,0.471,0.912,5,-3.032,1,0.0724,0.032,0.0,0.343,0.613,139.667,190780,4
403,4,Workout Music ,Teeth (Workout Mix),1SmD1rkVYEpNMrbHyOgFll,0.58,0.483,1,-6.372,1,0.0608,0.000463,0.00174,0.0929,0.605,139.921,276000,4
404,76,Beyoncé,ALL UP IN YOUR MIND,3k4CoiIQXiNBrwrmbBMDxj,0.744,0.577,9,-7.228,1,0.0631,0.0672,3.06e-06,0.178,0.0805,135.869,169820,4
405,4,Workout Music ,Memories (Throwback Mix),1os3UFT2Ea0gGefxv388Io,0.826,0.911,11,-5.965,1,0.0685,0.0545,0.0215,0.178,0.981,133.972,244956,4
406,83,MUPP,vendetta!,5Sk39LuvdwuvL84jD01Dum,0.706,0.91,1,-3.527,1,0.146,0.175,2e-06,0.11,0.667,126.007,107045,4
407,4,Workout Music ,Be Kind (Workout Mix),0cHt7J6ipCyl6rAiuAzxyE,0.72,0.784,1,-5.004,0,0.0998,0.00259,0.154,0.0523,0.791,126.005,234665,4
408,76,Kendrick Lamar,Count Me Out,6BU1RZexmvJcBjgagVVt3M,0.776,0.431,4,-7.544,0,0.091,0.671,0.0,0.153,0.495,133.999,283642,4
409,4,Workout Music ,Someone You Loved (Workout Mix),3nC8MPosOvwfTlbCZwQsN4,0.839,0.562,2,-6.601,1,0.0457,0.0429,0.000326,0.0861,0.622,128.034,285003,4
410,73,SleazyWorld Go,Step 1 (with Offset),5gcsJvWzuPMeJBQYdiO0RS,0.672,0.58,2,-5.66,1,0.234,0.0934,0.0,0.103,0.116,111.55,177731,3
411,3,Workout Music ,Perfect (Throwback Mix),5Jiu2bLfBds8XMObtuMl4I,0.675,0.73,8,-8.05,1,0.0592,0.00453,3.37e-05,0.0333,0.446,139.977,315428,4
412,83,Grupo Marca Registrada,Si Fuera Fácil,7Jph6HJbfURt4Fea19IED3,0.794,0.677,10,-9.969,1,0.0713,0.446,0.0313,0.076,0.611,101.467,170496,3
413,4,Workout Music ,Goodbyes (Workout Mix),4RNePkrnA2QMdJ2h5tfGiw,0.668,0.643,5,-6.736,1,0.0676,0.00105,5.49e-05,0.0765,0.949,139.991,288000,4
414,73,YoungBoy Never Broke Again,Umm Hmm,0UmMT7DNXCOJvSmXXGNG5b,0.763,0.709,9,-5.748,1,0.199,0.00815,0.0,0.123,0.277,160.16,132750,4
415,9,Coldplay,My Universe - David Guetta Remix,4VVh7xorogYHk5FK7W6mmQ,0.436,0.948,1,-5.515,0,0.0558,0.0974,0.00375,0.14,0.696,122.609,199136,4
416,4,Workout Music ,Heartless (Workout Mix),1XykCzH000ZgQZxUF8ZMyd,0.702,0.809,11,-5.571,1,0.058,0.000269,8.6e-06,0.0346,0.961,127.979,270000,4
417,79,Lil Tjay,In My Head,1HvTxgCj0mTzQlEo0zLvFb,0.684,0.545,1,-6.885,1,0.121,0.159,0.0,0.102,0.407,143.049,135264,4
418,4,Workout Music ,Uptown Funk (Throwback Mix),1iYTM3SvtyA31qnQrx9B8s,0.853,0.744,11,-5.422,0,0.0993,0.0122,0.000118,0.0669,0.809,128.044,285000,4
419,74,Brent Faiyaz,LOOSE CHANGE,00imgaPlYRrMGn9o83hfmk,0.574,0.369,1,-8.931,0,0.0814,0.753,0.0,0.147,0.44,84.975,226011,4
420,5,The Space Brothers,Forgiven (Vocal Mix) - 2022 Remaster,7ud9Cfqm0e1naGL8YGbfN8,0.495,0.967,9,-4.337,0,0.0298,0.00512,0.00143,0.331,0.254,134.862,261207,4
421,74,Megan Thee Stallion,Plan B,2PljnVsnl2PRwCvfhbdQup,0.787,0.522,8,-5.872,1,0.463,0.0668,0.0,0.108,0.666,170.439,163765,4
422,5,Babe Ruth,Wells Fargo - 2022 Remaster,2J32iQBkUIXOiGshYqWFhZ,0.492,0.804,0,-6.262,1,0.0505,0.00208,0.0045,0.105,0.646,125.799,377173,4
423,74,Megan Thee Stallion,Pressurelicious (feat. Future),5ZWNnO9MyPfGrUHiGWHESB,0.844,0.722,1,-5.178,0,0.264,0.011,0.0,0.105,0.67,146.976,173061,4
424,4,Babe Ruth,The Runaways - 2022 Remaster,3OupejFDYOYdMvBwZzcvxK,0.247,0.232,4,-15.194,0,0.0278,0.628,0.673,0.0784,0.129,89.765,447733,4
425,74,Steve Lacy,Mercury,6uVZddXkgQIArp8myEHs4x,0.699,0.75,9,-6.481,0,0.0542,0.543,0.0137,0.333,0.887,151.035,295413,3
426,4,Babe Ruth,The Mexican - 2022 Remaster,6nxPU57CIbAkyfIhGAfNmG,0.7,0.534,7,-10.184,1,0.0365,0.0647,0.0632,0.0801,0.526,112.267,346760,4
427,77,Sabrina Carpenter,because i liked a boy,32FhTAAjKZaBein150o3Px,0.386,0.592,11,-7.299,1,0.374,0.363,0.0,0.117,0.161,146.879,196458,4
428,1,SARDONIC WITCHERY,Die for Satan - 2022 Version,44xjLq7NhDw44BzRz6QVku,0.287,0.997,10,-1.467,1,0.0943,0.0346,0.762,0.14,0.0384,159.959,363500,4
429,74,Juice WRLD,Sometimes,3i6sCTU7ENlnHpHvrHUitW,0.674,0.58,8,-4.866,1,0.0311,0.0609,0.0,0.159,0.0759,121.987,259672,4
430,2,SARDONIC WITCHERY,Dance Witches Cult - 2022 Version,2cdtK68HnWlhygqolrONvE,0.323,0.874,0,-3.274,1,0.0398,3.48e-05,0.652,0.376,0.139,80.063,316260,4
431,74,Yeat,Poppin,3wn8nOygkHLUQ9dlXM1rKW,0.705,0.613,7,-7.441,1,0.123,0.262,6.97e-06,0.198,0.259,74.521,167187,4
432,4,THE YELLOW MONKEY,JAM - 2022 Remaster,4QgSrt2SqD0kRP59aiBRrL,0.282,0.862,0,-3.578,1,0.0484,0.00392,0.0,0.107,0.366,113.808,319987,3
433,83,ROSALÍA,BIZCOCHITO,4kXxEhuatrvwrTQycA7s9B,0.93,0.774,1,-4.203,1,0.0744,0.605,0.0238,0.12,0.781,116.972,109120,4
434,11,Zahrah S Khan,"Kusu Kusu (From ""Satyameva Jayate 2"")",7gw7wPsxGxAlDOa8pw9fMO,0.742,0.911,8,-2.812,1,0.0572,0.0137,0.00081,0.0593,0.78,101.0,195616,4
435,73,DaBaby,Bestie,6r9xnueU24r4eoG3HXC87E,0.807,0.625,0,-6.67,1,0.351,0.0741,0.0,0.487,0.871,146.031,111971,4
436,5,Master,Shoot to Kill - Remaster 2022,5O65MsBzz1cEl3Dmd2QjfN,0.433,0.976,7,-5.135,1,0.0897,1.28e-06,0.791,0.123,0.626,170.205,278760,4
437,78,Los Gemelos De Sinaloa,Andamos Mejor,3K56RPWS4q200IwHiIZcUD,0.855,0.59,9,-8.55,1,0.0751,0.28,0.0982,0.149,0.283,110.016,137184,4
438,6,Master,Race to Extinction - Remaster 2022,57EB7KVs5VYoEipWwXZ7vB,0.471,0.984,1,-5.359,1,0.128,0.0,0.887,0.103,0.362,130.012,271387,4
439,74,Kai Cenat,Bustdown Rollie Avalanche,5EoYSiXiv2QKCjnJct6wEA,0.793,0.764,1,-4.536,1,0.253,0.00207,0.0,0.14,0.219,139.155,165744,4
