,popularity,artist_name,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
297,74,Roddy Ricch,Down Below,4SWWe2OYC4mqf40Gc2RSdl,0.926,0.454,6,-9.932,1,0.0732,0.036,0.000422,0.0896,0.34,119.969,224002,4
298,0,Various Artists,Mix Edit 18,21TvlgMj1jbtdeVKIadqKP,0.777,0.948,11,-6.336,0,0.0768,0.000351,0.657,0.08,0.42,125.036,30720,4
299,69,Jordan Davis,Take It From Me,3dCZm5HrG0jIXAHfNkg2H0,0.592,0.891,10,-3.144,1,0.0512,0.0267,0.0,0.352,0.674,99.983,174255,4
300,26,HammerFall,Heeding the Call - Remastered 2018,4bYOTcFBDkSwALvenyVXEW,0.47,0.978,6,-5.165,1,0.105,5.6e-06,0.583,0.0508,0.353,138.009,269252,4
301,72,Cardi B,Bodak Yellow,6KBYefIoo7KydImq1uUQlL,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4
302,1,Histibe,Y - 2018 Version,1b1NPn7J5GvbNIxix6KHu7,0.441,0.497,9,-12.421,0,0.0366,0.167,0.88,0.845,0.0753,119.915,386254,4
303,74,Migos,Walk It Talk It,6n4U3TlzUGhdSFbUUhTvLP,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4
304,24,Outkast,Hey Ya!,1QoCMhH72F9MFDspvkfqId,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,235213,4
305,72,Lil Baby,Close Friends (Lil Baby & Gunna),5nzhL67GpF9szXWg5y509A,0.676,0.578,10,-4.669,0,0.375,0.0509,0.0,0.0796,0.698,158.896,203881,4
306,0,Joryhill,2018 way back home,21OmpxZNa5fr2UZ1RENBDS,0.258,0.424,6,-10.753,0,0.032,0.613,0.00226,0.129,0.142,113.251,236850,4
307,81,Anne-Marie,2002,2BgEsaKNfHUdlh97KmvFyo,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,186987,4
308,18,David Bowie,"Golden Years - Live '83, 2018 Remaster",3s4lXdIjWAi34SV5Lu3vlN,0.424,0.933,11,-9.282,1,0.0682,0.388,0.0261,0.981,0.355,112.046,211573,4
309,71,KIDS SEE GHOSTS,Reborn,4RVbK6cV0VqWdpCDcx3hiT,0.585,0.597,0,-7.499,1,0.037,0.339,0.0404,0.195,0.227,100.051,324674,4
310,0,Mathien,"The Year 2016, in Musical Form",7EQOzkminKQnB502ToNGJS,0.389,0.572,9,-10.498,0,0.0347,0.0161,0.0043,0.361,0.644,126.106,131678,4
311,73,Metro Boomin,Overdue (with Travis Scott),6LyAwkJsHlW7RQ8S1cYAtM,0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133,166093,4
312,27,Rachel Portman,"Theme - From ""Emma""",4UU5OMdwhOyHSSXU6GjKLd,0.111,0.123,7,-16.413,1,0.0389,0.95,0.87,0.11,0.0397,85.13,178093,3
313,73,Juice WRLD,Legends,1Knctxx9vGZxpZfF66BIEa,0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049,191840,4
314,0,Tonetannedstan,2018,65UIXaIUAcVhgHI9UbfjrD,0.415,0.664,1,-10.259,1,0.054,0.19,0.192,0.0774,0.0346,127.598,168778,4
315,71,21 Savage,can't leave without it,0hPLZrnDgtKxrym1BHjDhd,0.872,0.591,6,-6.952,0,0.359,0.111,0.0,0.144,0.696,131.982,205352,4
316,26,HammerFall,Let the Hammer Fall - Remastered 2018,0ymVVG9bR6TlMUKy3OiPjx,0.504,0.935,8,-4.528,0,0.0656,0.00011,0.101,0.0778,0.418,141.966,256076,4
317,75,Gucci Mane,Wake Up in the Sky,0QIjsbm2fh1cJ45XO9eGqq,0.8,0.578,4,-5.144,0,0.0485,0.00381,0.0,0.359,0.367,143.01,204665,4
318,1,Various Artists,Mix Edit 19,3B7elUJ82BvZGXaldDARhA,0.825,0.943,10,-6.946,0,0.0451,0.000734,0.844,0.107,0.929,125.036,30720,4
319,71,Cardi B,Thru Your Phone,74cVJfmK18rhWnscIpGXjt,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,188524,4
320,9,Corey Smith,Maybe Next Year - Live 2018,10JkyjPNNqkYY5UzMeRp1y,0.434,0.809,7,-6.553,1,0.0856,0.416,0.000368,0.935,0.605,173.865,241835,3
321,77,Ariana Grande,no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920,4
322,71,Trippie Redd,Dark Knight Dummo,4apiNNK0jp9uqn3JDG9My1,0.28,0.821,8,-2.864,0,0.111,0.167,0.0,0.139,0.254,181.444,256163,3
323,0,Bombarded,2018 Recrap,4dQmsDBWRrnDxxhig6GD30,0.868,0.551,1,-8.69,1,0.284,0.0692,0.0,0.0875,0.476,90.051,241699,4
324,71,Juice WRLD,Candles,1wa6QQsdSE3X2GbRljGpFk,0.715,0.574,7,-6.236,1,0.0817,0.373,0.0,0.174,0.337,157.0,183703,4
325,19,The National,Light Years - Live at Berkeley 9/25/18,5iL4bDHWTuZBWa1HR5Aact,0.375,0.257,4,-21.252,1,0.0519,0.025,0.041,0.405,0.386,133.718,222563,4
326,75,Travis Scott,STARGAZING,7wBJfHzpfI3032CSD7CE2m,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4
327,0,Jayyfrio,2018,3eBwO03G4g8K6TZv1XHeFi,0.902,0.519,10,-9.158,0,0.271,0.74,0.0,0.112,0.34,118.089,195396,4
328,21,HammerFall,Stronger Than All - Remastered 2018,4TnPn0aRAGMYjW36g3gIYp,0.558,0.987,1,-4.635,1,0.0748,1.29e-05,0.252,0.207,0.406,117.99,268891,4
329,69,LANCO,Greatest Love Story,2yQZwi1P8AkkxxFhQ8rMEK,0.669,0.617,10,-8.72,1,0.057,0.401,0.0,0.119,0.621,147.992,222573,4
330,2,Oscar L,"Best of 2018, Pt. 1 - Continuous DJ Mix",4FcUPfATqd1tPgl5iGH0H9,0.758,0.854,7,-10.33,1,0.05,0.00165,0.844,0.0931,0.351,124.999,3607680,4
331,72,Cardi B,Money,2GGMabyHXnJmjY6CXhhB2e,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,183527,4
332,22,015B,Joshua at Metro,5l75IuDIUKSXAeIFE59pRf,0.658,0.51,5,-7.823,1,0.0443,0.447,0.0,0.628,0.568,115.045,199059,4
333,71,Juice WRLD,I'll Be Fine,0INehbMZOFPnaPBAjK97i3,0.523,0.678,8,-6.071,1,0.0692,0.000616,0.0,0.142,0.277,159.909,244194,4
334,0,Mads & Co.,Year 2020,1E7kvOufjivgCGLETpjvFs,0.372,0.0803,2,-15.213,1,0.0383,0.944,1.93e-05,0.107,0.144,126.553,176000,4
335,76,Drake,In My Feelings,2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1,-5.833,1,0.125,0.0589,6e-05,0.396,0.35,91.03,217925,4
336,27,NTO,Trauma - 2018' Revision,3bVsLxHgCVzUWBVIZpAnWN,0.363,0.638,2,-10.887,1,0.0453,0.0616,0.857,0.0716,0.174,180.008,376000,1
337,69,Jordan Davis,Slow Dance In A Parking Lot,6MBUUSIWCzaXW4q58Ktrv9,0.523,0.837,7,-4.494,1,0.0335,0.301,0.0,0.172,0.523,82.006,193929,4
338,0,Carson Leung,2018年,0802CmMzh4UE4WIkEOdk4t,0.386,0.325,11,-11.361,1,0.0359,0.918,0.249,0.117,0.31,108.987,242286,4
339,76,The Plot In You,FEEL NOTHING,4xDwCYhobDehSBGUmd5H6Y,0.448,0.825,4,-5.307,0,0.0621,0.00353,0.0,0.108,0.226,144.17,216827,4
340,20,Tower Of Power,You Ought to Be Having Fun - Live,4aQLFqlS9jLB3xpnWQClvi,0.464,0.848,0,-7.606,1,0.139,0.175,1.46e-06,0.446,0.729,123.753,201587,4
341,70,Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",6wWaVoUOzLQJHd3bWAUpdZ,0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,194732,4
342,0,ItsSteveCs,The year 2017,0IsAeHSYzgTOQ12cjWTE1q,0.674,0.439,4,-13.421,1,0.0599,0.752,1.82e-05,0.107,0.841,145.025,181264,4
343,70,Juice WRLD,Hurt Me,3XRQT7EoS4U87rUuJwg5P3,0.62,0.451,6,-7.623,1,0.17,0.128,0.0,0.373,0.294,156.906,122285,4
344,30,Giuseppe Ottaviani,Till The Sunrise,3Yi51Q0R7zQECfyyNKOoaD,0.529,0.996,1,-3.646,0,0.0406,0.0263,0.926,0.161,0.539,139.999,169714,4
345,69,Luke Combs,Dive - Recorded At Sound Stage Nashville,2VWBdFsDJVGlRTdz4PvYwy,0.742,0.363,1,-8.188,1,0.0282,0.671,1.43e-06,0.145,0.351,130.921,260863,3
346,0,Meditation Music Zone,Sun Salutation,5yzlmqdJV8v2W3wNhnlJS8,0.246,0.108,4,-26.493,0,0.0412,0.975,0.963,0.0948,0.132,70.046,229000,1
347,78,The Neighbourhood,Reflections,2xql0pid3EUwW38AsywxhV,0.648,0.594,11,-7.027,0,0.0293,0.114,0.0462,0.116,0.544,113.983,244013,4
348,23,Phoenix Project,妖魔夜行 II,3mcwelBjoueOfBHwS9WMQt,0.458,0.961,4,-5.078,0,0.083,0.0173,0.00122,0.335,0.648,160.046,242247,4
349,73,Travis Scott,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR,0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,150043,4
350,0,Gaming World,"2018 Login Theme (From ""League Of Legends"")",2QECM3SCfz8loT3zkGKPYL,0.41,0.417,7,-17.671,1,0.0425,0.524,0.943,0.143,0.222,112.034,248214,4
351,74,XXXTENTACION,NUMB,01TnVDiet1DFTsyWKUKovl,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,4
352,21,Luttrell,Intergalactic Plastic - Kidnap Remix,1a7qYIuzmMrgKqNekj2Qz1,0.614,0.73,11,-8.723,0,0.0335,0.0194,0.911,0.173,0.381,123.041,265279,4
353,72,Childish Gambino,Feels Like Summer,7p4vHnYXkxlzvfePJVpcTr,0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,297404,4
354,74,Eminem,Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,244679,4
355,12,Def Leppard,Mirror Mirror (Look Into My Eyes) - Remastered 2018,7zecENtEHI9lnWIhtxXfdi,0.499,0.756,7,-7.335,1,0.0432,0.00532,0.00478,0.169,0.405,115.75,247739,4
356,77,Halsey,Without Me,5p7ujcrUXASCNwRaWNHR1C,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4
357,0,Kingjayy276,2018,2IpYjbWSDKu5jbsAsBwtt6,0.824,0.526,6,-16.73,0,0.156,0.497,0.724,0.0778,0.0333,130.027,151047,4
358,68,Kenny Chesney,Get Along,6n6OQfBpCgzF9oEg8zhBN7,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,199625,4
359,14,Josh Groban,99 Years (with Jennifer Nettles) - Live 2018,53tTvyyHdNbgjFwToGDSSk,0.481,0.611,5,-7.007,1,0.0581,0.606,2.51e-06,0.95,0.286,143.998,273000,4
360,72,XXXTENTACION,infinity (888) - feat. Joey Bada$$,7J2gyNghNTzl4EsLhXp01Q,0.562,0.579,10,-6.788,0,0.484,0.274,0.0,0.102,0.577,84.143,176591,4
361,1,Fearless Motivation Instrumentals,2018 (Epic Background Music),5tg0nOgeRqYxoawxiMEwxG,0.532,0.38,2,-14.72,1,0.0272,0.56,0.956,0.108,0.0995,109.991,288596,4
362,72,Fatboibari,Moonlight Shawty,7wkgkIBYBH3xV2ob9Zmh87,0.671,0.184,5,-15.541,1,0.123,0.835,0.0011,0.0794,0.128,106.04,167995,4
363,25,Johann Strauss I,"Wilhelm Tell Galopp, Op. 29b",6tttZL2rhNouM7Ai9snTE1,0.502,0.593,4,-15.31,1,0.204,0.864,0.255,0.711,0.543,148.788,104400,4
364,74,Joji,Will He,7wvwXi9Z66dcH5t202vVkN,0.618,0.217,10,-15.372,1,0.0515,0.836,0.000163,0.538,0.0872,116.014,202103,4
365,0,Alexandros Djkevingr,Year 2086,4sPQDlFzvib6Gg7M7evyUY,0.657,0.645,1,-10.515,1,0.0868,0.011,0.92,0.0735,0.213,123.008,503476,4
366,75,Jubël,Dancing In The Moonlight (feat. NEIMY),4GSDkZt7GcmzBWmsMcpaVO,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,164010,4
367,23,Phoenix Project,プレインエイジア,2l6U83Jb2lhQDjWMNICu3s,0.267,0.77,5,-3.025,0,0.0583,0.0218,0.764,0.133,0.308,160.025,246545,4
368,69,$uicideboy$,Carrollton,2XSrt1dcuOXPgl3B4bxmBz,0.848,0.52,5,-10.663,0,0.501,0.00225,0.000799,0.679,0.304,149.996,203897,4
369,0,Various Artists,Mix Edit 28,1inchHWneVet64X52oyYuA,0.621,0.948,0,-5.324,1,0.274,0.000121,0.000558,0.338,0.822,126.191,30476,4
370,72,Leon Bridges,Beyond,1Omt5bfz1tZUCqd26HxbS0,0.581,0.687,6,-5.4,1,0.105,0.229,0.0,0.109,0.187,76.014,240600,4
371,25,Pitbull,Timber (feat. Ke$ha),2sTvZNvGmebdDZ0Sa8tdHn,0.589,0.966,11,-4.106,1,0.0972,0.03,0.0,0.147,0.802,129.983,204200,4
372,76,5 Seconds of Summer,Ghost Of You,1MhXdlCQPnO56T57MfmaRm,0.458,0.561,10,-4.819,1,0.0269,0.0965,0.0,0.156,0.206,149.875,197411,3
373,0,Bryan & Yuriko,Year 2008,1LMEOKU3Inw5uCNKkHWMRX,0.421,0.459,9,-12.785,1,0.0331,0.0209,0.0012,0.13,0.263,179.724,364000,4
374,73,Khalid,Love Lies (with Normani),45Egmo7icyopuzJN0oMEdk,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,4
375,22,HammerFall,Legacy of Kings - Remastered 2018,7fIU5AfcXO7zu10z7vMCDw,0.476,0.994,1,-4.931,0,0.106,4.16e-06,0.105,0.272,0.252,134.952,253466,4
376,71,"Tyler, The Creator",Potato Salad,1jzIJcHCXneHw7ojC6LXiF,0.538,0.612,2,-6.02,1,0.424,0.308,0.0,0.213,0.684,168.197,182493,4
377,76,Ozuna,Solita,7rwX0O3RlxqqIjQM8evm5E,0.807,0.633,10,-6.016,0,0.0929,0.0564,0.0,0.107,0.325,138.038,311726,4
378,14,fredo disco,late night thoughts on a saturday about life and stuff (4-2-18),54FluWFCa8hXIAtsL5UENY,0.709,0.203,2,-10.181,1,0.0621,0.838,0.00413,0.378,0.155,80.067,180793,4
379,68,Jordan Davis,Singles You Up,4LiMQ6G9n84rDUBs9wtwz6,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,4
380,0,Sogokuru,'2018',2KND8WQyPgf8Ih0sSyTPng,0.438,0.675,0,-7.282,0,0.118,0.264,0.132,0.232,0.58,96.475,203625,4
381,69,Shoreline Mafia,"Bands (feat. OhGeesy, Fenix Flexin & Master Kato)",1n8wr8tRHs5jmBxNWXedcn,0.9,0.385,1,-12.189,0,0.435,0.371,0.0,0.142,0.488,99.964,174336,4
382,22,Toploader,Dancing in the Moonlight,6U7EtCQPu6ekchmVj2KIJs,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,232693,4
383,71,Clairo,4EVER,5mIOsPuQdXchVY0jB5NO9Q,0.75,0.585,9,-7.576,0,0.0285,0.049,0.00552,0.155,0.584,102.331,159595,4
384,0,Love2move Music Workout,Breathe - Ezy2Mix Workout Mix,3Ul6cGOaMvWNCnW3nezp9t,0.755,0.455,11,-10.127,0,0.0519,0.00142,0.338,0.0676,0.939,130.006,251077,4
385,71,Gunna,Sold Out Dates (feat. Lil Baby),55WLWX71YkHt2tSucNIf1g,0.817,0.556,4,-7.178,0,0.14,0.469,0.0,0.131,0.314,126.991,166368,4
386,18,Maor Levi,Light Years (Mixed),5GXB3fgvG6X3abeWMh3yeT,0.436,0.943,8,-5.866,1,0.0458,3.86e-06,0.671,0.315,0.541,132.013,72720,4
387,75,Billie Eilish,bitches broken hearts,5t3Vk8bRKylx4fjj7qlbib,0.778,0.422,0,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033,176472,4
388,1,Armin van Buuren,A State Of Trance Year Mix 2018 - Outro: The Verdict,4Q3gnLsRUWDBRHSI6tFOoV,0.753,0.424,2,-18.459,1,0.935,0.772,0.0,0.405,0.331,64.867,50500,3
389,67,YoungBoy Never Broke Again,Outside Today,3sA7HKGzcKTVscdiTCrWpX,0.851,0.666,11,-5.334,0,0.0694,0.139,0.0,0.105,0.0585,134.068,129105,4
390,12,Def Leppard,Switch 625 - Remastered 2018,289Yxya71wlSolxkZY3ZzI,0.31,0.959,0,-7.191,0,0.0832,0.000523,0.875,0.15,0.0997,141.499,183200,4
391,70,Vance Joy,Saturday Sun,2RiBogNRfulkNf7fVbPOrJ,0.637,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,214720,4
392,20,neji.mp3,2018,01PVTsAoE6kvIotc3Z5Wne,0.541,0.742,0,-7.449,1,0.0366,0.0998,0.0,0.137,0.389,136.044,111053,4
393,74,Alec Benjamin,If We Have Each Other,7pT6WSg4PCt4mr5ZFyUfsF,0.656,0.577,10,-5.566,0,0.0802,0.698,0.0,0.296,0.861,173.094,181522,4
394,15,John Barry,"Peggy Sue's Homecoming - From ""Peggy Sue Got Married""",60wgiJIE9vh2w7n5UNNGB7,0.205,0.228,2,-13.345,0,0.0406,0.794,0.513,0.271,0.0683,140.724,208680,3
395,69,Trippie Redd,Topanga,5aXgz1oKK8Q9z9xvTmSnrO,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,4
396,1,Various Artists,Mix Edit 7,2LJhbMmTKjh3qIvmPeh5nO,0.743,0.47,11,-8.795,1,0.0779,0.0119,0.878,0.118,0.471,116.103,32968,4
397,71,YNW Melly,Mama Cry,2fSW54bA6x2iWePU7rpCiP,0.543,0.492,7,-7.432,1,0.156,0.0739,0.0,0.11,0.107,220.099,231298,4
398,22,Loud Luxury,Body (Mixed) - Orjan Nilsen Remix,16B2bLpaMv1ECNqvEfTzIc,0.666,0.894,1,-5.278,1,0.312,0.000381,0.000222,0.495,0.577,127.939,52520,4
399,82,Troye Sivan,Strawberries & Cigarettes,3afkJSKX0EAMsJXTZnDXXJ,0.578,0.537,9,-8.676,1,0.0832,0.162,0.0,0.076,0.25,83.909,201539,4
400,1,Various Artists,Mix Edit 10,22G25UWri1D1ntRbYbZNvv,0.755,0.96,9,-5.737,1,0.0839,0.00504,0.896,0.0856,0.874,123.01,31220,4
401,72,Ella Mai,Trip,6CTWathupIiDs7U4InHnDA,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,213993,4
402,22,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),5bDrb5U9wtV4tzeiVhw7kO,0.81,0.793,6,-9.404,0,0.0403,0.0378,1.77e-06,0.072,0.863,116.05,369627,4
403,78,George Ezra,Shotgun,4ofwffwvvnbSkrMSCKQDaC,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,201287,4
404,0,Sjokopops,Fever 2018,1hd40A5DQLplT1Kh6lFNPz,0.609,0.658,10,-8.634,0,0.405,0.0612,2.47e-05,0.134,0.57,140.084,147178,4
405,73,Travis Scott,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn,0.731,0.811,1,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,218284,4
406,21,WALK THE MOON,Shut Up and Dance,514UyA6vs36fYBzrbFT4jB,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4
407,73,Summer Walker,Deep,3LfHBTYZBTqmz43tvVXJBd,0.646,0.335,3,-9.915,0,0.247,0.626,1.3e-05,0.107,0.419,167.927,92093,4
408,0,Various Artists,Mix Edit 23,1jW35wlGBfoeuCTNbMzcrv,0.655,0.997,0,-4.022,0,0.178,0.0175,0.199,0.773,0.612,126.207,30476,4
409,68,Shoreline Mafia,Nun Major,18pwD0HrweX8oCgIkayRb4,0.79,0.518,8,-6.571,1,0.212,0.0936,0.0,0.357,0.487,97.986,151837,4
410,22,Signum,Coming On Strong (Mixed) - Gareth Emery & Ashley Wallbridge Remix,3pDWXsAZgk6UP1t8D215VK,0.411,0.95,10,-5.898,0,0.039,1.42e-05,0.365,0.233,0.412,130.287,44235,4
411,70,JID,151 Rum,22WV03i2lBbwNVCE1g671p,0.756,0.867,7,-3.626,1,0.162,0.155,0.00285,0.33,0.666,129.983,156780,4
412,72,Migos,MotorSport,4wFjTWCunQFKtukqrNijEt,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,303077,4
413,13,Josh Groban,99 Years (with Jennifer Nettles),3Bv5NFO3tcJjT8j9pk4q8T,0.509,0.575,5,-5.299,1,0.0301,0.0757,1.4e-06,0.125,0.18,143.82,242093,4
414,81,Cheriimoya,"Living Life, In The Night",2kx5sQgmjYug0GiDh1a4sU,0.624,0.499,0,-9.962,0,0.0495,0.82,0.0,0.12,0.298,143.249,122517,4
415,71,Teddy Hyde,Sex with a Ghost,1Y2583xYzwiEXDetAB7H1Q,0.48,0.329,11,-12.487,0,0.0329,0.874,0.00165,0.244,0.385,80.375,240230,4
416,19,Calvin Harris,Slide (feat. Frank Ocean & Migos),0fYj3VXduuxJ61E3w0OpTE,0.737,0.795,1,-3.3,0,0.0545,0.498,1.19e-06,0.254,0.512,104.066,230813,4
417,69,Diplo,Wish - Trippie Mix,6IpvkngH89cA3hhPC84Leg,0.561,0.832,9,-7.661,1,0.0717,0.232,0.0,0.107,0.666,93.991,176874,4
418,17,Tower Of Power,Ain't Nothing Stopping Us Now - Live,1MCxm50gzIFpPDfOkECNrP,0.629,0.909,0,-7.361,1,0.142,0.299,2.65e-05,0.848,0.818,118.929,156400,4
419,71,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",51rXHuKN8Loc4sUlKPODgH,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,229670,4
420,17,Tower Of Power,Stroke '75 - Live,35F3mPdSNYYsj04BEvZ7dJ,0.54,0.891,1,-9.263,1,0.219,0.188,6.89e-06,0.876,0.546,111.105,160107,4
421,71,Bebe Rexha,Meant to Be (feat. Florida Georgia Line),4e4fqjx0Izh4svvTef1z7e,0.642,0.772,10,-6.61,1,0.0848,0.0476,0.0,0.0646,0.589,153.995,164205,4
422,19,Virtual Self,Ghost Voices (Mixed) - Raito Remix,2gB2TiD2hM3lj6nwUmzQJp,0.466,0.998,4,-5.507,0,0.0605,0.000626,0.981,0.325,0.229,129.948,43213,4
423,75,Bad Bunny,NI BIEN NI MAL,278kSqsZIiYp8p3QjYAqa8,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,0.337,128.028,236216,4
424,10,Eagles,Funky New Year - 2018 Remaster,2TnxAN8FKj6KvErYIndKTo,0.633,0.571,6,-10.529,0,0.0807,0.0399,0.0401,0.344,0.779,91.081,241453,4
425,66,Los Ángeles Azules,Nunca Es Suficiente,63USmok1OioBzKuWGW9wAg,0.789,0.518,2,-5.417,0,0.0406,0.398,0.0,0.0891,0.78,94.001,266213,4
426,16,Tower Of Power,What is Hip? / Soul Power - Live,31HBOp8Ylh9GgdV5nkVYIx,0.523,0.935,11,-6.41,0,0.105,0.107,1e-05,0.919,0.54,115.464,565000,4
427,68,Only The Family,No Auto Durk,4VcPtoOpK3oBMDZJ9Ptp9f,0.765,0.553,11,-7.116,0,0.358,0.00822,0.0,0.206,0.565,154.971,184258,4
428,12,fredo disco,wedmd (2-13-18),15NavcsZFyIMxsOp5k8tks,0.65,0.514,11,-5.563,1,0.067,0.832,0.0,0.0637,0.886,170.138,185417,4
429,68,Luke Combs,Must've Never Met You,6ojicjDYUUoeE1tdSvfFo4,0.455,0.892,6,-3.218,1,0.0564,0.00951,0.0,0.143,0.641,75.218,198880,4
430,20,The Chainsmokers,Don't Let Me Down (feat. Daya),0BoNfRmagNn4HHYOoitdMK,0.533,0.869,11,-5.093,1,0.173,0.156,0.00538,0.136,0.425,159.805,208373,4
431,70,Juice WRLD,Scared Of Love,49QVOdWgGagzLrThkIqtK6,0.642,0.562,11,-4.869,0,0.0812,0.032,0.0,0.168,0.177,158.001,170539,4
432,21,Audien,Higher (Mixed),2C5oH6NzDPeOlhAUzVRw19,0.604,0.837,6,-6.193,1,0.051,0.00231,0.0147,0.111,0.677,128.031,74973,3
433,72,Travis Scott,ASTROTHUNDER,4MXhiYIRDMGAuvZc5IFTwC,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,142969,4
434,17,Tower Of Power,Soul with a Capital S - Live,12jcD7uelPlq8eIAcTcpKc,0.629,0.933,0,-8.542,1,0.198,0.203,9.14e-05,0.796,0.447,124.71,367680,4
435,68,Kodak Black,Calling My Spirit,2MShy1GSSgbmGUxADNIao5,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,152000,4
436,12,fredo disco,space date (4-16-18),4H7HjdjlgRO5KIAfU83IN7,0.735,0.297,8,-8.218,1,0.0522,0.462,0.0158,0.133,0.354,119.235,204460,4
437,71,Summer Walker,Karma,2Fyjjpg03fn7n5cj0Qm380,0.593,0.294,1,-10.072,0,0.0499,0.345,2.03e-05,0.287,0.152,113.847,188907,4
438,30,Ran-D,Zombie (Mixed),6lYTzCCwNUs9YbQJCU5QPk,0.408,0.82,7,-7.045,1,0.134,0.181,0.0,0.748,0.0551,135.673,56467,4
439,67,Diplo,Wish,7lxOjQyVsHQ8toQeT7IgCc,0.57,0.903,9,-4.835,1,0.0905,0.0748,0.0,0.199,0.603,93.943,175273,4
440,16,John Monkman,Magnolia,2sSAmcpiMpxlEjtvAEQfH1,0.564,0.853,9,-9.497,0,0.0375,0.00662,0.908,0.125,0.518,123.021,343408,3
441,69,Cory Asbury,Reckless Love,0rH0mprtecH3grD9HFM5AD,0.572,0.685,6,-7.29,1,0.0356,0.0291,0.0,0.0963,0.232,110.698,333386,4
442,19,Denis Kenzo,Who I Am (Mixed),2PnmtYdmThBvt9nH6MFxZm,0.466,0.894,2,-5.491,1,0.0834,0.00034,0.000195,0.277,0.777,130.053,66453,4
443,71,BETWEEN FRIENDS,affection,2lTtnKQgjbrBA1qnOFhBkP,0.273,0.565,2,-7.283,1,0.248,0.516,1.68e-06,0.0855,0.298,179.518,235226,4
444,19,Pharrell Williams,"Happy - From ""Despicable Me 2""",3Vf5cSN4mOt9rHqAsXgxQm,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,232720,4
445,73,Khalid,OTW,6Hgh47WXVKtXN5zGOu0hjI,0.652,0.678,2,-6.183,1,0.0541,0.183,3.26e-05,0.106,0.28,72.989,263014,4
446,12,fredo disco,juuling in the bathroom (8-27-18),78VqzVKUMd6h32Da33JFfx,0.728,0.306,4,-10.357,1,0.0468,0.688,0.000153,0.376,0.553,116.496,114125,4
